Name,Link,ReleaseDate,ReleasePrice,CurrentDate,CurrentPrice
Radeon HD 7660G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+8670M+Dual&id=2839,,,,
Radeon HD 8690A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8690A&id=3026,,,,
Barco MXRT 2600,https://www.videocardbenchmark.net/gpu.php?gpu=Barco+MXRT+2600&id=3886,,,,
Radeon HD 8650G + HD 8600M N HD 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+HD+8600M+N+HD+8600M+Dual&id=2760,,,,
GeForce GT 720M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+720M&id=2529,,,,
Radeon HD 8650G + R5 M230 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+R5+M230+Dual&id=2895,,,,
Radeon HD 8650G N HD 8650G + HD 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+N+HD+8650G+%2B+HD+8600%2F8700M+Dual&id=2758,,,,
Radeon HD 8650G + HD 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+HD+8670M+Dual&id=3381,,,,
Radeon R7 M260,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M260&id=3030,16 Sep 15,999,24 May 16,799
Radeon HD 8570M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570M&id=3009,,,,
Radeon HD 8550G + 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8600%2F8700M+Dual&id=2637,,,,
Radeon HD 7670M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7670M&id=320,11 Dec 12,593.99,24 Aug 13,599.99
Radeon R5 420,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+420&id=3837,,,,
GeForce 910M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+910M&id=3285,,,,
GeForce GT 710,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+710&id=2910,20 Mar 16,29.99,30 Mar 22,102.99
Intel HD P4600,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+P4600&id=2601,,,,
Radeon R7 M365X,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M365X&id=3493,,,,
Radeon R7 PRO A12-8830B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A12-8830B&id=3819,,,,
GeForce GT 630,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+630&id=1431,08 Sep 12,64.99,13 May 21,175
Qualcomm Adreno 680 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=Qualcomm+Adreno+680+GPU&id=4344,,,,
Radeon HD 8650D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650D&id=2882,,,,
Radeon HD 8650G + 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+7670M+Dual&id=2609,,,,
FirePro 3D V4800,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+3D+V4800&id=433,08 Mar 11,159.99,02 Nov 12,159.99
Radeon HD 6650M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6650M&id=279,,,,
Radeon R8 M535DX,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R8+M535DX&id=3814,,,,
Radeon HD 7560D + 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+6570+Dual&id=2221,,,,
GeForce GT 540M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+540M&id=27,,,,
Radeon R5 M315,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M315&id=3487,,,,
GeForce GT 440,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+440&id=1423,25 May 11,79.99,25 May 21,225
Radeon HD 8650G + 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+7600M+Dual&id=2721,,,,
"Radeon R5 PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+PRO+A10-8730B+R5%2C+10+COMPUTE+CORES+4C%2B6G&id=4305,,,,
Radeon HD 7520G + HD 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+HD+8750M+Dual&id=3253,,,,
Quadro K1000M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K1000M&id=1616,07 Aug 16,247.5,13 Mar 20,69.95
Radeon Athlon Silver 3050U,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Athlon+Silver+3050U&id=4711,,,,
Intel HD Family,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+Family&id=37,,,,
Radeon R7 M365X,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M365X&id=3493,,,,
FirePro V3900,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+V3900&id=240,27 Oct 12,119.99,25 May 21,50.21
Radeon HD 8650G + 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+8500M+Dual&id=2685,,,,
Radeon HD 8670D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D&id=2543,,,,
Radeon HD 5670,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28,25 May 11,71.99,17 Dec 21,59.99
Radeon R5 M255,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M255&id=3041,,,,
Radeon R6 A10-8700P,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+A10-8700P&id=3615,,,,
Radeon HD 7660G + 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7600M+Dual&id=2233,,,,
Radeon R6,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6&id=2899,,,,
Radeon HD 7670,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7670&id=319,,,,
Quadro K420,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K420&id=2992,02 Dec 14,129.61,13 May 21,279
Radeon R5 M420,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M420&id=3585,,,,
NVS 4200M,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+4200M&id=117,,,,
GeForce GT 640M LE,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+640M+LE&id=2135,,,,
Radeon HD 8550G + 8690M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8690M+Dual&id=2743,,,,
GeForce GT 520MX,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520MX&id=2144,,,,
Radeon RX 550X,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+550X&id=4069,,,,
Radeon HD 7570,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7570&id=90,16 Mar 20,51.41,13 May 21,55.99
Quadro K600,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K600&id=2449,21 May 13,166.99,14 Mar 20,34.99
GeForce 820A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+820A&id=3210,,,,
Intel HD 4400,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+4400&id=2643,,,,
Radeon HD 6570,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6570&id=54,14 Jul 11,74.99,03 Jul 21,69.99
Radeon R6 PRO A10-8700B 4C+6G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+PRO+A10-8700B+4C%2B6G&id=3626,,,,
Radeon Vega 3 3020e,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+3020e&id=4690,,,,
GeForce GT 635M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+635M&id=2136,,,,
Radeon HD 8650G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+8670M+Dual&id=2630,,,,
Radeon R5 M230,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M230&id=3025,,,,
Intel HD 3000,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+3000&id=26,,,,
Radeon HD 7660G N HD 7660G + HD 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+N+HD+7660G+%2B+HD+7670M+Dual&id=2795,,,,
Radeon HD 8650G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G&id=2530,,,,
Radeon HD 7660G N HD 7660G + HD 7600M N HD 7600M D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+N+HD+7660G+%2B+HD+7600M+N+HD+7600M+D&id=2726,,,,
Radeon HD 7660D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D&id=315,,,,
Intel HD 510,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+510&id=3347,,,,
"Radeon R6 PRO A10-8700B R6, 10 Compute Cores 4C+6G",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+PRO+A10-8700B+R6%2C+10+Compute+Cores+4C%2B6G&id=4280,,,,
Radeon HD 8470D + HD 6450 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470D+%2B+HD+6450+Dual&id=2939,,,,
Radeon HD 8650G N HD 8650G + HD 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+N+HD+8650G+%2B+HD+8570M+Dual&id=2936,,,,
Radeon R5 M240,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M240&id=3060,,,,
FirePro 3D V3800,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+3D+V3800&id=431,,,,
Radeon HD 7600M + 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600M+%2B+7600M+Dual&id=2234,,,,
Radeon HD 8650G + 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+8570M+Dual&id=2711,,,,
Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+N+HD+7640G+%2B+HD+7600M+N+HD+7600M+D&id=2700,,,,
Radeon HD 7640G + HD 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+7670M+Dual&id=2925,,,,
Radeon HD 7560D + 6450 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+6450+Dual&id=2362,,,,
GeForce GT 630M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+630M&id=77,,,,
"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+PRO+A6-8570E+R5%2C+6+COMPUTE+CORES+2C%2B4G&id=4339,,,,
GeForce GT 555M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+555M&id=1428,,,,
Intel HD P4000,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+P4000&id=963,,,,
Radeon HD 7550M/7650M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7550M%2F7650M&id=304,,,,
GRID M10-1B,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M10-1B&id=3766,,,,
Radeon HD 7660G + 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7670M+Dual&id=318,,,,
Radeon HD 7660G + 7400M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7400M+Dual&id=2367,,,,
Radeon HD 7660G + 7610M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7610M+Dual&id=2335,,,,
Radeon HD 8610G + HD 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G+%2B+HD+8670M+Dual&id=2773,,,,
Radeon R5 M320,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M320&id=3313,,,,
GeForce GT 710M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+710M&id=2744,,,,
NVS 510,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+510&id=2228,20 Feb 13,357.21,15 Oct 23,143.26
Radeon HD 8550G + HD 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+HD+8600M+Dual&id=3079,,,,
Radeon HD 7620G + 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7620G+%2B+8600M+Dual&id=2728,,,,
Radeon R7 A360,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A360&id=3248,,,,
Radeon HD 8610G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G+%2B+8670M+Dual&id=2778,,,,
"Radeon R5 PRO A8-9600B R5, 10 COMPUTE CORES 4C+6G",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+PRO+A8-9600B+R5%2C+10+COMPUTE+CORES+4C%2B6G&id=4346,,,,
Radeon HD 7640G + HD 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+8500M+Dual&id=2907,,,,
Radeon HD 7620G + HD 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7620G+%2B+HD+8670M+Dual&id=2824,,,,
Radeon HD 7660G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G&id=316,,,,
Radeon Vega 3 Athlon Silver 3050e,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Athlon+Silver+3050e&id=4701,,,,
GeForce 710M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+710M&id=2399,,,,
GeForce 710A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+710A&id=2622,,,,
Radeon HD 8550D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550D&id=2828,,,,
SUMO 9640,https://www.videocardbenchmark.net/gpu.php?gpu=SUMO+9640&id=1919,,,,
Radeon HD 7660G + HD 7500/7600 7500/7600 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+7500%2F7600+7500%2F7600+Dual&id=2861,,,,
"Radeon R6 PRO A8-8600B R6, 10 Compute Cores 4C+6G",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+PRO+A8-8600B+R6%2C+10+Compute+Cores+4C%2B6G&id=4303,,,,
Radeon HD 8650G + 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+8600M+Dual&id=2696,,,,
GeForce GT 720A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+720A&id=2890,,,,
Radeon R1E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R1E&id=3701,,,,
Radeon HD 7650A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7650A&id=332,,,,
Radeon HD 8610G + 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G+%2B+8600M+Dual&id=2723,,,,
Mobility Radeon HD 5000,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5000&id=2153,,,,
Radeon HD 8650G + HD 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+HD+8570M+Dual&id=2955,,,,
Radeon HD 7550M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7550M&id=303,,,,
Radeon HD 8610G + 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G+%2B+8500M+Dual&id=2585,,,,
GeForce GT 820M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+820M&id=3586,,,,
GeForce GT 530,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+530&id=1426,05 Sep 12,58.95,12 Feb 14,49
Radeon HD 8500M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8500M&id=3012,,,,
NVS 5200M,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+5200M&id=2158,,,,
Radeon HD 8570D + HD 7000 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+HD+7000+Dual&id=3222,,,,
Radeon HD 7650M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7650M&id=314,,,,
Intel UHD Graphics 610,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+610&id=3910,,,,
Radeon 3020e,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+3020e&id=4684,,,,
Radeon HD 8570D + R5 235 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+R5+235+Dual&id=3380,,,,
Radeon R7 M350,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M350&id=3567,,,,
Radeon HD 7660G + 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+8600M+Dual&id=2837,,,,
Radeon HD 7660G + 7470M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7470M+Dual&id=317,,,,
Radeon HD 7660D + R5 235 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+R5+235+Dual&id=3687,,,,
Radeon HD 7660G + HD 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+8500M+Dual&id=2943,,,,
Radeon Vega 2,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+2&id=4260,,,,
GeForce GT 430,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+430&id=53,25 May 11,64.99,13 May 21,175
Intel UHD Graphics 615,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+615&id=4006,,,,
Radeon HD 7640G + 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7600M+Dual&id=312,,,,
Radeon R5 235 + HD 7560D Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+235+%2B+HD+7560D+Dual&id=2871,,,,
Radeon HD 7660D + 7470 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+7470+Dual&id=2266,,,,
Intel HD 615,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+615&id=3593,,,,
GeForce GT 525M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+525M&id=89,,,,
Radeon HD 6550A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6550A&id=273,,,,
Quadro 600,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+600&id=91,08 Mar 11,169.99,13 May 21,76
Radeon HD 8550G + 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8500M+Dual&id=2662,,,,
Radeon HD 8470D + 6450 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470D+%2B+6450+Dual&id=2648,,,,
"Radeon R5 PRO A6-9500B R5, 6 COMPUTE CORES 2C+4G",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+PRO+A6-9500B+R5%2C+6+COMPUTE+CORES+2C%2B4G&id=4326,,,,
Radeon HD 8610G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G&id=2568,,,,
Radeon HD 8470D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470D&id=2565,,,,
Radeon HD 8510G + 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8510G+%2B+8500M+Dual&id=2577,,,,
Matrox G200eW3 WDDM 2.0,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eW3+WDDM+2.0&id=3847,,,,
GeForce GT 550M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+550M&id=1427,,,,
Radeon HD 7660G + HD 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+7600M+Dual&id=2864,,,,
Radeon HD 8650G + HD 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+HD+8600M+Dual&id=2956,,,,
Intel HD 515,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+515&id=3341,,,,
GeForce GT 620M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+620M&id=1430,,,,
FirePro V3800,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+V3800&id=3518,25 May 21,125,17 Dec 21,124.99
Radeon HD 8550G + 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8570M+Dual&id=2614,,,,
Quadro 1000M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+1000M&id=87,07 Mar 14,171.88,29 Jan 19,859
Radeon HD 7650M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7650M&id=314,,,,
Radeon HD 7670M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7670M&id=320,11 Dec 12,593.99,16 Aug 13,519.98
Intel HD 610,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+610&id=3647,,,,
Radeon HD 7640G + HD 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+7600M+Dual&id=2990,,,,
GRID K140Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K140Q&id=2911,,,,
Quadro 410,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+410&id=2291,01 Dec 12,115.99,08 May 19,159
Radeon 6600M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+6600M&id=124,,,,
Radeon HD 7560D + R5 235 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+R5+235+Dual&id=3267,,,,
Radeon HD 5570,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5570&id=80,,,,
Intel HD 3000,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+3000&id=26,,,,
Radeon HD 6550D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6550D&id=274,,,,
GeForce GT 435M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+435M&id=86,,,,
Intel HD 4000,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+4000&id=2,,,,
Radeon HD 7640G + 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7670M+Dual&id=313,,,,
Radeon HD 7570M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7570M&id=307,,,,
Radeon HD 7610M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7610M&id=308,,,,
Radeon HD 7500G + 7550M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7500G+%2B+7550M+Dual&id=2491,,,,
FirePro M2000,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+M2000&id=2268,,,,
GeForce 615,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+615&id=2361,,,,
Quadro 500M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+500M&id=2518,,,,
Mobility Radeon HD 5730,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5730&id=149,,,,
Intel HD 5300,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+5300&id=2921,,,,
Mobility Radeon HD 5570,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5570&id=519,,,,
Radeon HD 8570D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D&id=2553,,,,
Radeon HD 7640G + 7650M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7650M+Dual&id=2786,,,,
Radeon HD 7640G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+8670M+Dual&id=2797,,,,
Radeon HD 8550G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8670M+Dual&id=2610,,,,
SUMO 964A,https://www.videocardbenchmark.net/gpu.php?gpu=SUMO+964A&id=1922,,,,
Radeon R5 235X,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+235X&id=3080,,,,
Radeon HD 7640G + 7500M/7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7500M%2F7600M+Dual&id=2211,,,,
Radeon HD 7640G + 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+8500M+Dual&id=2809,,,,
Radeon HD 7640G N HD 7640G + HD 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+N+HD+7640G+%2B+HD+7670M+Dual&id=2735,,,,
Radeon HD 7670M + 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7670M+%2B+7670M+Dual&id=2277,,,,
Radeon HD 8570D + HD 8470 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+HD+8470+Dual&id=3624,,,,
Radeon HD 7640G + 7690M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7690M+Dual&id=2757,,,,
Mobile Intel HD,https://www.videocardbenchmark.net/gpu.php?gpu=Mobile+Intel+HD&id=1088,,,,
Radeon HD 7640G + 7450M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7450M+Dual&id=2913,,,,
Radeon HD 7640G + 7700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7700M+Dual&id=2730,,,,
Radeon HD 7600G + HD Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+HD+Dual&id=2780,,,,
GeForce 610M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+610M&id=2125,,,,
Radeon HD 7640G + 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+8750M+Dual&id=2733,,,,
Radeon HD 7560D + HD 7000 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+HD+7000+Dual&id=2891,,,,
Radeon HD 8510G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8510G&id=2615,,,,
IncrediblE HD 4600,https://www.videocardbenchmark.net/gpu.php?gpu=IncrediblE+HD+4600&id=4017,,,,
Radeon HD 7500G + 7500M/7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7500G+%2B+7500M%2F7600M+Dual&id=2660,,,,
7900 MOD - Radeon HD 6520G,https://www.videocardbenchmark.net/gpu.php?gpu=7900+MOD+-+Radeon+HD+6520G&id=2314,,,,
Radeon HD 7640G + 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+8570M+Dual&id=2763,,,,
Radeon HD 7560D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D&id=305,,,,
Intel Skylake HD DT GT2,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Skylake+HD+DT+GT2&id=3135,,,,
Radeon HD 7640G + 7500/7600 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7500%2F7600+Dual&id=2566,,,,
